privince,城市,地区
北京,北京,朝阳区常营乡 常营乡(除高风险区外的其他地区)
北京,北京,朝阳区孙河(地区)乡 孙河乡(除高风险区外的其他地区)
北京,北京,朝阳区东湖街道 东湖街道(除高风险区外的其他地区)
北京,北京,石景山区老山街道 老山街道(除高风险区外的其他地区)
北京,北京,石景山区鲁谷街道 鲁谷街道(除高风险区外的其他地区)
北京,北京,顺义区高丽营镇 高丽营镇(除高风险区域外的区域)
北京,北京,顺义区后沙峪(地区)镇 后沙峪镇(除高风险区以外的区域)
北京,北京,顺义区南法信(地区)镇 南法信镇(除高风险区以外的区域)
北京,北京,顺义区胜利街道 胜利街道(除高风险区以外的区域)
北京,北京,顺义区光明街道 光明街道(除高风险区以外的区域)
北京,北京,顺义区石园街道 石园街道(除高风险区以外的区域)
北京,北京,顺义区双丰街道 双丰街道(除高风险区以外的区域)
北京,北京,顺义区空港街道 空港街道(除高风险区以外的区域)
北京,北京,大兴区西红门（地区）镇 西红门镇（除高风险区外的其他区域）
北京,北京,大兴区清源街道 清源街道（除高风险区外的其他区域）
北京,北京,大兴区观音寺街道 观音寺街道（除高风险区外的其他区域）
北京,北京,大兴区天宫院街道 天宫院街道（除高风险区外的其他区域）
北京,北京,大兴区高米店街道 高米店街道（除高风险区外的其他区域）
河北,唐山,滦州市除高风险区外的其他区域
河北,唐山,古冶区除以高风险区以外的其他区域
河北,唐山,路南区除高风险区外的其他区域
河北,唐山,乐亭县除高风险区以外的其他区域
河北,唐山,高新区除以高风险区域以外的其他区域
河北,唐山,迁安市除高风险区域以外的其他区域
河北,秦皇岛,海港区除高风险区以外的其他地区
河北,秦皇岛,海港区柳村二场行车公寓所在院区
河北,秦皇岛,山海关区除高风险区以外的其他区域
河北,秦皇岛,青龙满族自治县（除高风险区以外的其他地区）
河北,秦皇岛,海港区森林逸城C区12栋1单元
河北,秦皇岛,海港区燕山大街街道生态谷小区26栋2单元；
河北,秦皇岛,海港区华莱士（东大店）
河北,秦皇岛,海港区秦皇小区62栋4单元
河北,秦皇岛,抚宁区辖区内除高风险区以外的其他区域
河北,秦皇岛,海港区幸福里小区
河北,秦皇岛,海港区在水一方A区9栋1单元
河北,秦皇岛,海港区秦东公寓
河北,秦皇岛,海港区秦皇小区36栋至78栋
河北,秦皇岛,海港区在水一方A区（除高风险以外的其他地区）
河北,秦皇岛,海港区明珠百货商场
河北,秦皇岛,经济技术开发区辖区内除高风险区以外的其他区域
河北,秦皇岛,海港区燕海里1、2、3栋
河北,秦皇岛,海港区万象城3号楼
河北,秦皇岛,海港区燕西里31栋
河北,秦皇岛,海港区原麦时光滨海城店
河北,秦皇岛,海港区添鑫超市煤港里社区店
河北,秦皇岛,海港区港城市场东侧服装小商品市场
河北,秦皇岛,海港区煤厂小区9栋2单元、3单元、4单元、5单元
河北,秦皇岛,海港区湾海一号3号楼
河北,秦皇岛,海港区汤河铭筑9栋
河北,秦皇岛,海港区奥体中心海斯曼健身中心
河北,秦皇岛,海港区森林逸城D区11栋
河北,秦皇岛,海港区吉家物业服务有限公司
河北,秦皇岛,海港区滨海城小区4栋1单元
河北,秦皇岛,海港区工人南里17栋3单元
河北,秦皇岛,海港区秦皇小区除36栋至78栋以外区域
河北,秦皇岛,海港区山东里小区
河北,秦皇岛,海港区新北里小区
河北,秦皇岛,海港区好日子超市
河北,秦皇岛,海港区秦皇岛市卫生学校
河北,秦皇岛,海港区文化路街道兰乔护肤造型；
河北,秦皇岛,海港区海港镇易捷快捷酒店；
河北,秦皇岛,海港区大秦铁路秦东运用车间
河北,秦皇岛,海港区供销大厦
河北,秦皇岛,海港区西港镇如家商旅酒店（燕山大学茂业中心店）；
河北,秦皇岛,海港区上城汤廷小区12栋1单元
河北,秦皇岛,海港区蜜雪冰城（东北大学店）
河北,秦皇岛,海港区上城汤廷小区
河北,秦皇岛,海港区燕海里市场
河北,秦皇岛,海港区汇宾饭店所在楼宇
河北,秦皇岛,海港区燕海里10、11、12、19、23、25、-10、-11栋
河北,秦皇岛,海港区燕海东里23、24、28、30、36、37、38、39、40、41、44、47、48、49、50、51、52、53栋
河北,秦皇岛,北戴河区牛头崖镇贲庄村
河北,秦皇岛,海港区新春路1号
河北,秦皇岛,卢龙县除高风险区以外的其他地区
河北,秦皇岛,海港区太阳城管委会兴龙广缘生活广场（太阳城店）。
河北,秦皇岛,卢龙县刘田各庄镇后上庄村
河北,秦皇岛,卢龙县木井镇木井村
河北,秦皇岛,海港区滨海城小区1-56栋、57栋1单元、57栋3单元、58—68栋
河北,秦皇岛,海港区金路苑小区7栋
河北,秦皇岛,海港区桥东南里铁路平房32号
河北,秦皇岛,海港区中国民生银行（海阳路支行）
河北,秦皇岛,海港区文体东里4栋
河北,秦皇岛,海港区艾欣超市港城店
河北,秦皇岛,海港区哈喽精品鲜果仓储环岛店
河北,秦皇岛,北戴河区辖区内除高风险区以外的其他区域
河北,秦皇岛,海港区 燕阳里24栋
河北,秦皇岛,海港区秦楚报考中心(三中店)
河北,秦皇岛,海港区红旗路24号梵时光
河北,秦皇岛,海港区东华里小区8栋
河北,秦皇岛,海港区红旗路233号
河北,秦皇岛,海港区耀华老村东段11栋
河北,秦皇岛,海港区迎宾路89号
河北,秦皇岛,海港区临河里45栋
河北,秦皇岛,海港区八一里8栋1单元、2单元
河北,秦皇岛,海港区海怡学府9栋1单元
河北,石家庄,长安区跃进街道上东城南区8号楼
河北,石家庄,裕华区（除高风险区以外的其他地区）
河北,石家庄,新华区（除高风险区以外的其他地区）
河北,石家庄,正定县（除高风险区以外的其他区域）
河北,石家庄,藁城区（除高风险区以外的其他区域）
河北,石家庄,长安区河东街道81号院4号楼2单元、11号楼1单元
河北,石家庄,鹿泉区（除高风险区以外的其他地区）
河北,石家庄,无极县（除高风险区以外的其他区域）
河北,石家庄,栾城区（除高风险区以外的其他地区）
河北,石家庄,长安区（除高风险区域外的其他地区）
河北,石家庄,正定县新安镇南王庄村
河北,石家庄,鹿泉区上庄镇大宋楼村东南片区
河北,石家庄,鹿泉区上庄镇龙泉花园东区27号楼2单元
河北,石家庄,新华区石岗街道柏林北区13号楼3单元
河北,石家庄,长安区胜北街道国粹小区2号楼
河北,石家庄,裕华区裕强街道新天地自然康城小区22、25号楼
河北,石家庄,新华区大郭街道聚和苑西区1号楼
河北,石家庄,长安区河东街道一印宿舍9号楼
河北,石家庄,桥西区（除高风险区以外的其他地区）
河北,石家庄,裕华区槐底街道体育大街道桥宿舍6号楼3单元（体育南大街209号）
河北,石家庄,正定县新城铺镇新城铺村
河北,石家庄,正定县正定镇壹江城小区9号楼3单元
河北,石家庄,裕华区裕华路街道水文地质勘察院宿舍3号楼2单元
河北,石家庄,长安区胜北街道庄窠小区34号楼
河北,石家庄,鹿泉区寺家庄镇南降壁村祥平里、建东街西三排、建东街东十二排区域
河北,石家庄,鹿泉区寺家庄镇拾里洋房15号楼1单元
河北,石家庄,高新区（除高风险区域外的其他区域）
河北,石家庄,长安区胜北街道石家庄铁道大学家属院12、20、30号楼
河北,石家庄,长安区阜康街道七四二零南苑小区3号楼
河北,石家庄,循环化工园区（除高风险区以外的其他地区）
河北,石家庄,长安区西兆通镇御江景城13号楼
河北,石家庄,长安区胜北街道石纺小区25号楼
河北,石家庄,长安区高营镇瀚唐一期3号楼1单元、三期15号楼1单元、保障房42号楼
河北,石家庄,长安区桃园镇国际总部花园1号楼
河北,石家庄,长安区河东街道河纺北大院2号楼
河北,石家庄,长安区谈固街道金谈固家园月坛园8、12号楼、地坛园14号楼2单元、日坛园1号楼2单元
河北,石家庄,长安区建北街道万科紫郡除8、9号楼以外区域
河北,石家庄,正定县曲阳桥镇南白店村
河北,石家庄,长安区建安街道燕都花园3号楼3单元、5号楼4单元
河北,石家庄,长安区谈固街道谈固新村2排9号
河北,石家庄,正定县正定镇西邢家庄村
河北,石家庄,长安区长丰街道天洲沁园小区1号楼
河北,石家庄,长安区桃园镇都市怡景小区6号楼、16号楼、17号楼、23号楼
河北,石家庄,桥西区联邦外国语学校
河北,石家庄,裕华区裕华路街道青园小区71号楼3单元、86号楼1单元
河北,石家庄,长安区育才街道宝石电子集团宿舍4号楼1单元
河北,石家庄,长安区阜康街道石府二区
河北,石家庄,长安区谈固街道瑞府小区1、2、3、4、12、13号楼
河北,石家庄,新华区石岗街道柏林北区
河北,石家庄,新华区赵陵铺路街道碧华园3号楼2单元、5号楼4单元
河北,石家庄,长安区广安街道广安大厦西单元
河北,石家庄,新华区赵陵铺路街道新苑小区9、42号楼
河北,石家庄,长安区胜北街道南屏园7号楼
河北,石家庄,桥西区长兴街道华柴西王生活区201栋1单元、206栋2单元
河北,石家庄,新华区天苑街道水尚嘉苑1号楼1单元
河北,石家庄,桥西区红旗街道河北工业职业技术大学
河北,石家庄,长安区青园街道汇景家园棉二生活区3号楼1单元、7号楼3单元、16号楼、33号楼1单元、38号楼2单元、53号楼4单元
河北,石家庄,长安区建安街道荣景园除14号楼以外区域
河北,石家庄,长安区西兆通镇南石新村2号楼
河北,石家庄,长安区广安街道棉三生活区53号楼3单元
河北,石家庄,长安区阜康街道铁九宿舍 1号楼
河北,石家庄,新华区大郭街道岳泰明珠6号楼2单元
河北,石家庄,长安区长丰街道谈安南区6号楼
河北,石家庄,长安区广安街道冠诚苑2号楼1单元
河北,石家庄,长安区长丰街道紫晶悦城2号地10号楼1单元、11号楼1单元，7号地1号楼1单元、2、3号楼，9号地2号楼、8号楼2单元，12号地2号楼1单元、6号楼1单元，16号地1号楼2单元、3号楼
河北,石家庄,长安区阜康街道栗胜路24号院、26号院
河北,石家庄,新华区大郭街道水印城2、10号楼
河北,石家庄,裕华区东苑街道槐北路粮油所小区4号楼
河北,石家庄,正定县南岗镇江南鸿郡小区
河北,石家庄,桥西区西里街道尚品佳苑北区10号楼
河北,石家庄,桥西区留营街道相聚园饭店
河北,石家庄,新华区大郭街道秀玉小区2号楼
河北,石家庄,桥西区留营街道良城逸园小区
河北,石家庄,裕华区方村镇方兴小区225号楼2单元
河北,石家庄,桥西区红旗街道河北师范大学附属民族学院
河北,石家庄,长安区阜康街道乔氏国际台球俱乐部
河北,石家庄,长安区青园街道范西路邮专宿舍3号楼1单元
河北,石家庄,长安区建安街道中基礼域8号楼2单元、18号楼2单元、21号楼1、2单元、26号楼2单元、28号楼2单元
河北,石家庄,桥西区留营街道西简良中区7栋4号楼
河北,石家庄,裕华区裕华路街道祥龙花园14号楼5单元
河北,石家庄,裕华区裕兴街道联邦空中花园小区2号楼
河北,石家庄,长安区长丰街道北城国际C区6、7号楼
河北,石家庄,新华区石岗街道柏林北区10号楼4单元
河北,石家庄,长安区桃园镇都市怡景小区除6号楼、16号楼、17号楼、23号楼以外区域
河北,石家庄,裕华区裕东街道中城蓝溪谷7号楼3单元
河北,石家庄,新华区赵佗路街道鑫城小区9号楼1单元
河北,石家庄,长安区高营镇龙溪城16号楼2单元
河北,石家庄,长安区建安街道荣景园9号楼、21号楼1单元
河北,石家庄,裕华区裕强街道位同新村西区9号楼2单元、13号楼1单元、14号楼1单元
河北,石家庄,长安区长丰街道北城国际A区11号楼
河北,石家庄,新华区杜北街道西营上水园13号楼2单元、19号楼3单元、19号楼4单元、20号楼3单元
河北,石家庄,长安区谈固街道瑞城A区5号楼1单元、6号楼2单元、C区3号楼1单元、6号楼1单元
河北,石家庄,裕华区裕华路街道东岗怡园西区28号楼1单元
河北,石家庄,长安区桃园镇古运码头二期5号楼
河北,石家庄,长安区桃园镇聚鑫园社区2号楼、6号楼、8号楼、12号楼、14号楼
河北,石家庄,裕华区裕强街道位同新村东区11号楼1单元、16号楼1单元
河北,石家庄,长安区桃园镇铂宫时代东区、西区
河北,石家庄,正定县诸福屯街道办南圣板村
河北,石家庄,新华区赵陵铺路街道世纪康城16、20号楼
河北,石家庄,长安区中山东路街道勒泰A座
河北,石家庄,长安区育才街道元泰嘉园4号楼3单元
河北,石家庄,长安区广安街道经编联合宿舍12号楼1单元
河北,石家庄,长安区胜北街道石纺小区一区、二区、三区、四区
河北,石家庄,长安区跃进街道和华家园2、3号楼
河北,石家庄,长安区南村镇南村社区西北大街片区
河北,石家庄,新华区杜北街道前杜北小区49号楼1单元
河北,石家庄,长安区阜康街道栗胜路面粉厂宿舍1号楼
河北,石家庄,新华区赵佗路街道赵二街花苑小区1、3、10号楼
河北,石家庄,长安区胜北街道化肥四区15号楼
河北,石家庄,长安区河东街道星河盛世5号楼1单元
河北,石家庄,新华区新华路街道北后东区14、15、18号楼
河北,石家庄,裕华区裕华路街道河北日报社生活小区宿舍3、8号楼
河北,石家庄,裕华区裕强街道卓东小区9号楼4单元
河北,石家庄,新华区赵陵铺路街道苏秀苑小区3号楼1、2单元
河北,石家庄,新华区赵陵铺路街道锦绣乾城3号楼1单元、4号楼1单元
河北,石家庄,长安区胜北街道国瑞园除西片、北片以外区域
河北,石家庄,长安区桃园镇荣昌西花园5号楼
河北,石家庄,新华区天苑街道天苑小区B2号楼1单元、C4号楼2单元、C12号楼1单元、G7号楼5单元、D8号楼4单元、B10号楼3单元
河北,石家庄,长安区高营镇恒大御景半岛一期7号楼1单元
河北,石家庄,新华区赵佗路街道华瑞苑小区
河北,石家庄,裕华区裕华路街道省博物馆宿舍2号楼3、4单元（青园街264号）
河北,石家庄,长安区胜北街道铁道大学家属院12号楼
河北,石家庄,裕华区裕强街道碧溪尊苑小区1号楼1单元
河北,石家庄,新华区赵佗路街道明珠花苑小区2、8、11、15、20号楼
河北,石家庄,长安区育才街道碧景园小区除6、10、14号楼外的其他区域
河北,石家庄,长安区河东街道尚达家园4号楼1单元
河北,石家庄,裕华区建通街道盛邦一期西区5号楼1单元
河北,石家庄,裕华区裕华路街道3302小区5号楼5单元、19号楼2单元
河北,石家庄,裕华区裕华路街道东岗怡园12号楼2单元、18号楼3单元、25号楼2单元
河北,石家庄,长安区中山东路街道新源燕府2号楼
河北,石家庄,新华区宁安街道车辆厂四宿舍22号楼1单元
河北,石家庄,新华区南高基社区和平里、汇丰街
河北,石家庄,长安区跃进街道简筑家园4号楼1单元
河北,石家庄,长安区西兆通镇观天下小区除6号楼1单元、1号楼3单元、15号楼2单元以外区域
河北,石家庄,桥西区留营街道联邦外国语学校
河北,石家庄,裕华区裕华路街道电信局宿舍（东风路218号）1号楼2单元
河北,石家庄,长安区高营镇劳技小区1号楼
河北,石家庄,长安区高营镇南高营回迁二区13号楼
河北,石家庄,长安区建安街道荣景园14号楼、21号楼（除1单元）
河北,石家庄,长安区建安街道中基礼域15号楼
河北,石家庄,长安区建北街道新浩城北区1号楼
河北,石家庄,长安区建北街道尚乘源6号楼
河北,石家庄,长安区建北街道房管所宿舍1号楼
河北,石家庄,新华区新华路街道美麟花园1、6号楼
河北,石家庄,新华区杜北街道御江南小区35、39号楼
河北,石家庄,新华区杜北街道香水岸3、4、10号楼
河北,石家庄,裕华区裕华路街道青园小区83号楼4单元
河北,石家庄,桥西区友谊街道市场园西园
河北,石家庄,长安区河东街道谈固小区78号楼1单元
河北,石家庄,新华区联盟街道高柱小区54号楼3单元
河北,石家庄,新华区宁安街道信通花园1号楼3单元
河北,石家庄,新华区联盟街道宏基花园A座
河北,石家庄,正定县新城铺镇西咬村
河北,石家庄,裕华区东苑街道省直宿舍2号楼4单元
河北,石家庄,长安区建安街道御景园小区1号楼1单元、2单元
河北,石家庄,长安区西兆通镇石铝小区1号楼4单元、2号楼2单元
河北,石家庄,长安区西兆通镇鑫龙湾小区3号楼3单元
河北,石家庄,长安区胜北街道庄窠小区一号路、二号路、三号路、四号路
河北,石家庄,长安区广安街道官鲤公寓3号楼1单元
河北,石家庄,长安区高营镇上河湾小区
河北,石家庄,长安区南三条市场
河北,石家庄,新华区杜北街道润佳花园小区17、18号楼
河北,石家庄,新华区石岗街道柏林北区12号楼1单元
河北,石家庄,新华区石岗街道柏林怡园小区
河北,石家庄,新华区杜北街道乾园小区
河北,石家庄,长安区建安街道御景园小区1号楼3、4单元、4号楼1单元
河北,石家庄,鹿泉区获鹿镇蓝湾半岛小区
河北,石家庄,长安区河东街道河纺小区北区27号楼2单元、3单元、33号楼3单元、37号楼2单元
河北,石家庄,长安区谈固街道白佛村1988号、西环路4排11号
河北,石家庄,裕华区槐底街道市卫生防疫站宿舍1号楼2单元（槐岭路34号）
河北,石家庄,长安区桃园镇聚鑫园社区除2号楼、6号楼、8号楼、12号楼、14号楼以外区域
河北,石家庄,新华区赵陵铺路街道赵一街西区
河北,石家庄,长安区建安街道御景园2号楼3单元、3号楼3单元、8号楼2单元、9号楼2单元
河北,石家庄,长安区建北街道光华生活小区1号楼
河北,石家庄,裕华区裕强街道卓达书香园一区22号楼1单元
河北,石家庄,桥西区东风街道石门商务D座
河北,石家庄,新华区新华路街道宁安小区
河北,石家庄,桥西区南长街道东龙花园小区6号楼1单元
河北,石家庄,长安区胜北街道汽制宿舍6号楼
河北,石家庄,长安区育才街道金华小区3号楼4单元
河北,石家庄,长安区跃进街道冀兴尊园12号楼1单元
河北,石家庄,长安区高营镇南高营回迁区
河北,石家庄,新华区赵陵铺路街道北郡C区6、9、12号楼
河北,石家庄,长安区长丰街道沿西小区16号楼
河北,石家庄,新华区大郭街道国源和天下8号楼
河北,石家庄,裕华区建通街道现代城小区7号楼
河北,石家庄,新华区杜北街道南高基小区
河北,石家庄,裕华区建通街道碧水青园小区16号楼
河北,石家庄,裕华区裕东街道保利茉莉公馆6号楼1单元
河北,石家庄,长安区阜康街道市政公司宿舍4号楼
河北,石家庄,长安区阜康街道社保局宿舍1号楼
河北,石家庄,长安区阜康街道神州嘉园15号楼
河北,石家庄,长安区高营镇北高营新村高层8号楼
河北,石家庄,裕华区东苑街道河北师范大学中院教职工宿舍1号楼5单元
河北,石家庄,新华区赵佗路街道赵二街小区
河北,石家庄,高新区长江街道小岗上新村19号楼
河北,石家庄,长安区青园街道市人民医院宿舍2号楼3单元
河北,石家庄,长安区高营镇西古城新区5号楼4单元、东区4号楼1单元
河北,石家庄,长安区建安街道动力厂二宿舍2号楼、6号楼、4号楼4单元、7号楼2单元
河北,石家庄,长安区阜康街道神州嘉园2、9、13、15、18、26、27号楼
河北,石家庄,长安区广安街道谈南路一印宿舍6号楼1单元
河北,石家庄,长安区青园街道范西路新华书店宿舍3号楼1单元
河北,石家庄,正定县北关景城2号楼2单元
河北,石家庄,新华区赵陵铺路街道丽都河畔12、18、19号楼
河北,石家庄,长安区高营镇北高营新村13号楼
河北,石家庄,新华区赵陵铺路街道锦绣乾城1号楼3单元
河北,石家庄,正定县南岗镇上水屯村
河北,石家庄,新华区赵陵铺路街道北郡B区2、4、9号楼
河北,石家庄,正定县曲阳桥镇鑫源名邸2号楼1单元
河北,石家庄,新华区赵陵铺路街道赵一街东区10号楼1单元
河北,石家庄,新华区赵陵铺路街道北郡B区19号楼1单元
河北,石家庄,新华区赵陵铺路街道锦绣乾城4号楼2单元
河北,石家庄,长安区河东街道水泵厂宿舍西院10号楼2单元、15号楼2单元
河北,石家庄,长安区长丰街道祈福悦城B区3号楼1单元、6号楼1单元
河北,石家庄,长安区河东街道建行宿舍1号楼1单元
河北,石家庄,长安区阜康街道河北银行宿舍1号楼、2号楼
河北,石家庄,长安区育才街道省二建宿舍2号楼4单元
河北,石家庄,长安区谈固街道银龙北10号楼2单元、33号楼3单元
河北,石家庄,长安区长丰街道沿东小区41号楼
河北,石家庄,长安区长丰街道保利花园D区3号楼
河北,石家庄,长安区长丰街道保利花园D区2号楼2单元、7号楼2单元
河北,石家庄,长安区长丰街道祈福悦城A区2号楼
河北,石家庄,长安区长丰街道保利花园F区1号楼1单元
河北,石家庄,长安区长丰街道沿西小区9号楼1单元
河北,石家庄,长安区长丰街道福华家园1、4号楼
河北,石家庄,桥西区友谊街道恩济里6号楼
河北,石家庄,正定县新安镇李家庄村
河北,石家庄,新华区杜北街道乾园小区9号楼
河北,石家庄,长安区长丰街道北城国际B区1、8、9、14号楼
河北,石家庄,长安区中山东路街道银宏花苑2号楼1单元
河北,石家庄,长安区建安街道棉五小区北区40号楼2单元、41号楼1单元
河北,石家庄,长安区青园街道谈阁北区园东苑1号楼3单元、3号楼、9号楼1单元
河北,石家庄,长安区桃园镇铂宫时代2号楼
河北,石家庄,长安区跃进街道书香华苑9号楼1单元
河北,石家庄,长安区广安街道荣盛华府A区3号楼、D区5号楼一单元
河北,石家庄,长安区广安街道谈南路一印宿舍8号楼、8号楼南侧平房
河北,石家庄,长安区广安街道棉三生活区33号楼4单元
河北,石家庄,长安区胜北街道石泵宿舍2号楼、10号楼、14号楼
河北,石家庄,长安区胜北街道国瑞园西片、北片
河北,石家庄,长安区胜北街道化肥四区（东柳路）南区、北区
河北,石家庄,正定县新城铺镇小邯村
河北,石家庄,长安区阜康街道市政公司宿舍5号楼
河北,石家庄,长安区胜北街道东诚小区1号楼、3号楼2单元、8号楼
河北,石家庄,鹿泉区上庄镇龙泉花园小区（西区）6号楼
河北,石家庄,鹿泉区上庄镇龙泉花园小区（西区）除6号楼以外的其他楼宇
河北,石家庄,桥西区西里街道宝曼家园4号楼3单元
河北,石家庄,长安区桃园镇柳董庄南区
河北,石家庄,长安区桃园镇柳董府邸B区、C区
河北,石家庄,裕华区东苑街道省直东苑小区北院1号楼
河北,石家庄,桥西区红旗街道七金苑小区2号楼1单元
河北,石家庄,正定县滨河悦秀1号楼1单元
河北,石家庄,桥西区南长街道发源小区北区1号楼3单元
河北,石家庄,长安区谈固街道白佛村兴宁寺街以西集市大街以北片区
河北,石家庄,长安区青园街道冶金宿舍1号楼3单元
河北,石家庄,长安区中山东路街道银宏花苑4、11号楼、16号楼9单元
河北,石家庄,高新区太行街道太行嘉苑6号楼
河北,石家庄,长安区高营镇北城山水1号楼1单元
河北,石家庄,长安区谈固街道建明小区
河北,石家庄,长安区谈固街道银龙南区
河北,石家庄,长安区谈固街道瑞城E区
河北,石家庄,长安区谈固街道瑞景华庭小区
河北,石家庄,长安区谈固街道华宸怡园小区
河北,石家庄,长安区高营镇龙溪城小区
河北,石家庄,长安区高营镇瀚唐小区
河北,石家庄,长安区高营镇西古城小区
河北,石家庄,长安区桃园镇北部时光小区
河北,石家庄,长安区桃园镇柳辛庄旧村
河北,石家庄,长安区阜康街道鑫利时间国际
河北,石家庄,新华区赵陵铺路街道北郡A区
河北,石家庄,桥西区留营街道幸福城B区5号楼
河北,石家庄,桥西区留营街道鑫泽苑2号楼
河北,石家庄,桥西区苑东街道东胜紫御府4号地块1号楼
河北,石家庄,桥西区西里街道雅馨苑南区7号楼4单元
河北,石家庄,桥西区东风街道平安小区30号楼2单元
河北,石家庄,长安区育才街道华药一区10号楼
河北,石家庄,裕华区建华南街道风尚水郡北区3号楼
河北,石家庄,裕华区建通街道盛邦花园五区6号楼
河北,石家庄,裕华区裕东街道银通小区园艺园4号楼
河北,石家庄,桥西区友谊街道工商银行印刷厂宿舍2号楼
河北,石家庄,长安区桃园镇恒立苑小区13号楼
河北,石家庄,长安区桃园镇陈章小区7号楼
河北,石家庄,长安区胜北街道国瑞园北区1号楼
河北,石家庄,长安区跃进街道盛世长安小区10号楼
河北,石家庄,长安区谈固街道瑞府小区12号楼
河北,石家庄,长安区谈固街道融通财金大厦
河北,石家庄,长安区长丰街道北城国际小区B区14号楼
河北,石家庄,长安区高营镇山水家园小区A座
河北,石家庄,长安区谈固街道白佛家园小区7号楼
河北,石家庄,长安区建安街道荣景园2号楼、11号楼2单元、15号楼1单元、16号楼3单元、22号楼2单元
河北,石家庄,新华区大郭街道国源和天下5号楼2单元
河北,石家庄,长安区建北街道谈后小区1、2、7、12、13、14、15、18号楼
河北,石家庄,长安区西兆通镇水木青城21号楼1单元
河北,石家庄,长安区西兆通镇北城公馆B座1单元、2单元
河北,石家庄,桥西区留营街道南简良17号楼1单元
河北,石家庄,长安区高营镇山水家园B座2单元、30号楼5单元、35号楼4单元
河北,石家庄,长安区建安街道荣景园14号楼、21号楼2单元
河北,石家庄,长安区桃园镇绿源小区10号楼3单元
河北,石家庄,长安区桃园镇都市怡景小区北区
河北,石家庄,长安区长丰街道天洲沁园小区1号楼、2号楼1单元、12号楼、13号楼
河北,石家庄,桥西区留营街道幸福城B区2号楼、4号楼
河北,石家庄,新华区赵陵铺路街道党家庄小区
河北,石家庄,桥西区汇通街道塔坛国际商贸城1号写字楼
河北,石家庄,长安区桃园镇荣昌西花园东片、西片
河北,石家庄,长安区桃园镇柳辛庄旧村村东、村西
河北,石家庄,新华区北苑街道钟秀花园2号楼2单元
河北,石家庄,长安区阜康街道平和里1号楼、4号楼、5号楼
河北,石家庄,长安区阜康街道中行宿舍4号楼
河北,石家庄,长安区河东街道乐城苑西区1号楼1单元、2单元
河北,石家庄,长安区广安街道名门社区9、10号楼
河北,石家庄,长安区育才街道元泰嘉园5号楼1单元
河北,石家庄,长安区育才街道金华北区3号楼3单元
河北,石家庄,长安区育才街道静和园1号楼1单元
河北,石家庄,长安区育才街道化肥三区22号楼4单元
河北,石家庄,长安区阜康街道明日郡4、6、7号楼
